timestamp,random_seed,threshold,top_k,requested_count,seed_index,seed_track_id,sequence_len,average_similarity,minimum_similarity,maximum_similarity,average_cost,diversity,graph_coverage,graph_density,average_degree,build_time_seconds,recommendation_time_seconds,recommendation_types
2026-08-05 17:22:06,136,0.3,50,10,650,7ldJhE5mB9ukNh3OjuX85T,11,0.384507,0.0,0.639404,0.615493,0.435223,0.903323,0.014071,13.958711,0.207026,0.00081,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:22:06,137,0.3,50,10,854,0mRK58ucaMrKbuUC22N63M,11,0.377569,0.0,0.609179,0.622431,0.552669,0.903323,0.014071,13.958711,0.207026,0.002523,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:22:06,138,0.3,50,10,373,1aL399KnfueCuX3gPML2Rp,11,0.405426,0.304055,0.587304,0.594574,0.482381,0.903323,0.014071,13.958711,0.207026,0.00139,{'1-hop acoustic': 10}
2026-08-05 17:22:06,139,0.3,50,10,166,4bLCib4WnSGbkPTx6hln2x,11,0.349982,0.0,0.518625,0.650018,0.375613,0.903323,0.014071,13.958711,0.207026,0.004376,"{'1-hop acoustic': 7, '2-hop multi-hop': 3}"
2026-08-05 17:22:06,140,0.3,50,10,379,6CGmcIW8lElAxYJb3dETOS,11,0.271321,0.0,0.490108,0.728679,0.573318,0.903323,0.014071,13.958711,0.207026,0.004053,"{'1-hop acoustic': 5, '2-hop multi-hop': 5}"
2026-08-05 17:22:06,141,0.3,50,10,363,3GxMxwU7zWywFF9eCT52kO,11,0.151227,0.0,0.412503,0.848773,0.945047,0.903323,0.014071,13.958711,0.207026,0.000712,"{'2-hop multi-hop': 6, '1-hop acoustic': 4}"
2026-08-05 17:27:41,42,0.3,50,10,654,5DmvP4EZ7gZDHevJcEnSOy,11,0.266676,0.0,0.505931,0.733324,0.691618,0.903323,0.014071,13.958711,0.197937,0.001952,"{'1-hop acoustic': 7, '2-hop multi-hop': 3}"
2026-08-05 17:27:41,43,0.3,50,10,114,3dBNL8u19CBVR7XgpZWtCT,11,0.306541,0.0,0.566837,0.693459,0.351013,0.903323,0.014071,13.958711,0.197937,0.009508,"{'2-hop multi-hop': 4, '1-hop acoustic': 6}"
2026-08-05 17:27:41,44,0.3,50,10,25,5yug4vHY6oGqkFI80Ya5F0,11,0.382378,0.303362,0.604452,0.617622,0.390375,0.903323,0.014071,13.958711,0.197937,0.001891,{'1-hop acoustic': 10}
2026-08-05 17:27:41,45,0.3,50,10,759,5t3JR2O8e78sGXKcE6ltCi,11,0.397297,0.308763,0.517321,0.602703,0.353045,0.903323,0.014071,13.958711,0.197937,0.001874,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:27:41,46,0.3,50,10,281,18JswBqtbjbIkPZTI9KK8a,11,0.378292,0.300518,0.483701,0.621708,0.422363,0.903323,0.014071,13.958711,0.197937,0.006372,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
